Processed,Method,URI,Flags
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/modules/default/templates/secureSuccess.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/config/?C=S;O=A,
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/config/?C=D;O=A,
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_copyright.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_delete_confirmation.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_flash_messages.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_footer.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_footer_copyright_social_links.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_form_errors.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_header.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_paging_links.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/_paging_links_js.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/freshorange.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/layout.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/mail,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/mail/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/mail/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/mail/performance_approve.txt,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/mail/performance_reject.txt,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/mail/performance_submit.txt,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/noHeader.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/templates/oldLayout.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/?C=S;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/ohrmKeyValueCache,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/ohrmKeyValueCache/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/ohrmKeyValueCache/?C=S;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/ohrmKeyValueCache/config,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/?C=M;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_app.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_autoload.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_config_handlers.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_core_compile.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_databases.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_factories.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_routing.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_services.yml.php,Seed
false,GET,http://www.orangehrm.com/,Out of Context
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/config_settings.yml.php,Seed
false,GET,http://www.linkedin.com/groups?gid=891077&home,Out of Context
false,GET,http://www.facebook.com/OrangeHRM,Out of Context
false,GET,http://twitter.com/orangehrm,Out of Context
false,GET,http://www.youtube.com/orangehrm,Out of Context
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_admin_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/favicon.ico,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_admin_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/reset.css,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_admin_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/tipTip.css,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_admin_config_view.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/jquery/jquery-ui-1.8.21.custom.css,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_auth_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/jquery/jquery.autocomplete.css,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_auth_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/main.css,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_auth_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_auth_config_view.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_communication_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_core_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery-1.7.2.min.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_dashboard_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/validate/jquery.validate.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_dashboard_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.ui.core.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_dashboard_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.autocomplete.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_dashboard_config_view.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.autocomplete.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_default_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.ui.datepicker.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_default_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.form.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_default_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.tipTip.minified.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_directory_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/bootstrap-modal.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_directory_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.clickoutside.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_directory_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.validate.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_directory_config_view.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/archive.js,
true,GET,http://localhost:1234/OrangeHRM/symfony/apps/orangehrm/config/?C=N;O=A,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_leave_config_filters.yml.php,Seed
false,GET,http://html5shim.googlecode.com/svn/trunk/html5.js,Out of Context
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/login/logo.png,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_leave_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_leave_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/login/linkedin.png,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_openidauth_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/login/facebook.png,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_openidauth_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/login/twiter.png,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_openidauth_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/login/youtube.png,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_pim_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_pim_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_pim_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_pim_config_view.yml.php,Seed
true,POST,http://localhost:1234/OrangeHRM/symfony/web/index.php/auth/validateCredentials,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_recruitment_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_recruitment_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_recruitment_config_security.yml.php,Seed
true,POST,http://localhost:1234/OrangeHRM/symfony/web/index.php/openidauth/openIdCredentials,
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_recruitment_config_view.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_time_config_filters.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_time_config_module.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_time_config_security.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/config/modules_time_config_view.yml.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/980bdfe0054f6fba1826d3eb2162e144messages.en_US.xml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/980bdfe0054f6fba1826d3eb2162e144messages.en_US.xml/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/980bdfe0054f6fba1826d3eb2162e144messages.en_US.xml/?C=D;O=A,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/980bdfe0054f6fba1826d3eb2162e144messages.en_US.xml/en_US.cache,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/e8b9fd75628392ede3f56d9b4a811efbmessages.en_US.xml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/e8b9fd75628392ede3f56d9b4a811efbmessages.en_US.xml/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/e8b9fd75628392ede3f56d9b4a811efbmessages.en_US.xml/?C=D;O=A,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/cache/orangehrm/prod/i18n/e8b9fd75628392ede3f56d9b4a811efbmessages.en_US.xml/en_US.cache,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/?C=S;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/autoload.yml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/databases.yml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/doctrine,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/doctrine/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/doctrine/?C=S;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/doctrine/schema.yml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/log4php.properties,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/log4php_test.properties,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/ProjectConfiguration.class.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/properties.ini,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/rsync_exclude.txt,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/config/vhost.sample,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/?C=S;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/fixtures,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/fixtures/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/fixtures/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/fixtures/data.yml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/fixtures/fixtures.yml,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/sql,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/sql/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/sql/?C=S;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/data/sql/schema.sql,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/?C=D;O=D,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/email.log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/leave_accrual.log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/leave_carryforward.log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/orangehrm.log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/scheduler.log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/log/web_services.log,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/themes,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/themes/orange,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/themes/orange/css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/themes/orange/css/IE6_style.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/themes/orange/css/IE_style.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/themes/orange/css/style.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/admin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/admin/viewAdminModule,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/admin/viewSystemUsers,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/auth,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/auth/validateCredential,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/auth/validateCredentials,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/dashboard,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/dashboard/employeeDistribution,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/dashboard/pendingLeaveRequests,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/directory,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/directory/viewDirectory,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/directory/viewDirectory/reset,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/directory/viewDirectory/reset/1,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/defineLeavePeriod,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/getHolidayAjax?year=2022&_=1669243179936,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/getWorkWeekAjax?_=1669243179937,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadDatesforMonth,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadDatesforMonth/month,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadDatesforMonth/month/2,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadDatesforMonth/month/2/isLeapYear,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadDatesforMonth/month/2/isLeapYear/false,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadLeavePeriodEndDate,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadLeavePeriodEndDate/month,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadLeavePeriodEndDate/month/2,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadLeavePeriodEndDate/month/2/date,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/loadLeavePeriodEndDate/month/2/date/undefined,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/leave/viewLeaveModule,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/openidauth,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/openidauth/openIdCredentials,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/pim,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/pim/getEmployeeListAjax,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/pim/viewEmployeeList,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/pim/viewPimModule,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson/mode,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson/mode/candidates,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson/mode/candidates/jobTitle,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson/mode/candidates/jobTitle/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson/mode/candidates/vacancyId,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getHiringManagerListJson/mode/candidates/vacancyId/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getVacancyListForJobTitleJson,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getVacancyListForJobTitleJson/mode,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getVacancyListForJobTitleJson/mode/candidates,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getVacancyListForJobTitleJson/mode/candidates/jobTitle,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/getVacancyListForJobTitleJson/mode/candidates/jobTitle/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/viewCandidates,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/index.php/recruitment/viewRecruitmentModule,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/validate,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/validate/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.datepicker.js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmAdminPlugin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmAdminPlugin/js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmAdminPlugin/js/viewSystemUserSuccess.js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmBeaconPlugin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmBeaconPlugin/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmBeaconPlugin/css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmBeaconPlugin/css/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmBeaconPlugin/css/_beaconAbout.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorePlugin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorePlugin/css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorePlugin/css/_ohrmList.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorePlugin/css/ohrmWidgetSelectableGroupDropDown.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorePlugin/js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorePlugin/js/_ohrmList.js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorporateDirectoryPlugin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorporateDirectoryPlugin/css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorporateDirectoryPlugin/css/viewDirectorySuccess.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorporateDirectoryPlugin/js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmCorporateDirectoryPlugin/js/viewDirectorySuccess.js,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin/css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin/css/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin/css/orangehrmDashboardPlugin.css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin/images,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmDashboardPlugin/images/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmLeavePlugin,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmLeavePlugin/,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmLeavePlugin/css,Seed
true,GET,http://localhost:1234/OrangeHRM/symfony/web/webres_598bd8c4489f52.47381308/orangehrmLeavePlugin/css/defineLeavePeriodSuccess.css,Seed
