Processed,Method,URI,Flags
false,GET,http://127.0.0.1:1234/icons/image2.gif,Out of Context
false,GET,http://127.0.0.1:1234/icons/unknown.gif,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=register.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=sqlmap-targets.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=view-someones-blog.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=pen-test-tool-lookup.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=pen-test-tool-lookup-ajax.php,Out of Context
false,GET,http://127.0.0.1:1234/index.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/rest/127.0.0.1:1234/webservices/rest/ws-user-account.php?username=adrian,
false,GET,http://127.0.0.1:1234/webservices/rest/ws-user-account.php?username=*,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/rest/127.0.0.1:1234/webservices/rest/ws-user-account.php?username=%6a%65%72%65%6d%79%27%20%75%6e%69%6f%6e%20%73%65%6c%65%63%74%20%63%6f%6e%63%61%74%28%27%54%68%65%20%70%61%73%73%77%6f%72%64%20%66%6f%72%20%27%2c%75%73%65%72%6e%61%6d%65%2c%27%20%69%73%20%27%2c%20%70%61%73%73%77%6f%72%64%29%2c%6d%79%73%69%67%6e%61%74%75%72%65%20%66%72%6f%6d%20%61%63%63%6f%75%6e%74%73%20%2d%2d%20,
true,GET,http://127.0.0.1:1234/mutillidae/?C=N;O=A,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=add-to-your-blog.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/soap/ws-user-account.php?wsdl,
false,GET,http://browsercheck/,Out of Context
false,GET,http://makes/,Out of Context
false,GET,http://var/,Out of Context
false,GET,http://shows/,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/?C=M;O=D,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=dns-lookup.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/?C=S;O=D,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=echo.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/?C=D;O=D,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=cors.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?PathToDocument=documentation/how-to-access-Mutillidae-over-Virtual-Box-network.php&page=document-viewer.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=content-security-policy.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=source-viewer.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=capture-data.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=repeater.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=text-file-viewer.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?iv=6bc24fc1ab650b25b4114e93a98f1eba&page=view-user-privilege-level.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=set-background-color.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=styling-frame.php&page-to-frame=styling.php%3Fpage-title%3DStyling+with+Mutillidae,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=browser-info.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/soap/ws-lookup-dns-record.php?wsdl,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-info-xpath.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=html5-storage.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-poll.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=arbitrary-file-inclusion.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=back-button-discussion.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=password-generator.php&username=anonymous,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=site-footer-xss-discussion.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=conference-room-lookup.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=xml-validator.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=privilege-escalation.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=edit-account-profile.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/bookmark-site.js,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/follow-mouse.js,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/html5-secrets.js,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/on-page-scripts/,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=jwt.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=phpinfo.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=robots-txt.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=secret-administrative-pages.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=cache-control.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=client-side-comments.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=framing.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=ssl-misconfiguration.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/ddsmoothmenu/jquery.min.js,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=credits.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=directory-browsing.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=client-side-control-challenge.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=upload-file.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=user-agent-impersonation.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/?page=credits.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/webservices/soap/ws-hello-world.php?wsdl,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/gritter/?C=D;O=A,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/?page=text-file-viewer.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=nice-tabby-cat.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/?page=show-log.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-1.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-2.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-3.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-5.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-4.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-6.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-7.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-9.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-8.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-10.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-11.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-12.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-13.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-15.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-14.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-16.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-17.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-18.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-19.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-21.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-20.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-22.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-23.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-24.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/hints/?C=D;O=A,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-25.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-26.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-27.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-28.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-30.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-29.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-32.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-31.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-34.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-33.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-35.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-36.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-37.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-38.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-39.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-40.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-42.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-41.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-44.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-43.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-46.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-45.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-47.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-48.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-49.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-50.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-51.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-52.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-53.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-54.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-55.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/inline-initializers/?C=D;O=A,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-56.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-57.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-59.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-58.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-60.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-61.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-63.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=labs/lab-62.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=documentation/installation.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=documentation/usage-instructions.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=documentation/vulnerabilities.php,Out of Context
false,GET,https://www.youtube.com/watch?v=sJd0ir9-jSc,Out of Context
false,GET,https://www.youtube.com/watch?v=Ry884U5YTcs,Out of Context
false,GET,https://www.youtube.com/watch?v=eCOkyuLxhl8,Out of Context
false,GET,http://127.0.0.1:1234/images/youtube-play-icon-40-40.png,Out of Context
false,GET,https://www.youtube.com/watch?v=79mOiU3GfnQ,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=http://www.google.com,
false,GET,https://www.youtube.com/watch?v=V3xCPCaaH4s,Out of Context
false,GET,https://www.youtube.com/watch?v=eQxIPjasZqA,Out of Context
false,GET,https://www.youtube.com/watch?v=abqyFbeFIq4,Out of Context
false,GET,https://www.youtube.com/watch?v=bPr8yO_3kOg,Out of Context
false,GET,https://www.youtube.com/watch?v=MB_96xLh4As,Out of Context
false,GET,https://www.youtube.com/watch?v=ItUvwGu4Lo4,Out of Context
false,GET,https://www.youtube.com/watch?v=lUDrlP9x6hA,Out of Context
false,GET,https://www.youtube.com/watch?v=7ePmWhypzBI,Out of Context
false,GET,https://www.youtube.com/watch?v=tsZdiuRNWRg,Out of Context
false,GET,https://www.youtube.com/watch?v=jHGNLvSpaLs,Out of Context
false,GET,https://www.youtube.com/watch?v=l18nZpYiQZM,Out of Context
false,GET,https://www.youtube.com/watch?v=K_92lb0k9FU,Out of Context
false,GET,https://www.youtube.com/watch?v=AsZqWHk7_bw,Out of Context
false,GET,https://www.youtube.com/watch?v=9SL9968PgUk,Out of Context
false,GET,https://www.youtube.com/watch?v=k0U47sS2o8g,Out of Context
false,GET,https://www.youtube.com/watch?v=5ZpM1gQ5PuQ,Out of Context
false,GET,https://www.youtube.com/watch?v=QLDk5zI2cdM,Out of Context
false,GET,https://www.youtube.com/watch?v=NPVddIPYn6M,Out of Context
false,GET,https://www.youtube.com/watch?v=iG7003AC8ys,Out of Context
false,GET,https://www.youtube.com/watch?v=ehGsDQbMXn8,Out of Context
false,GET,https://www.youtube.com/watch?v=7vWTEbOfa-8,Out of Context
false,GET,https://www.youtube.com/watch?v=t0uMReqs8Ng,Out of Context
false,GET,https://www.youtube.com/watch?v=lT56Z54K-Jo,Out of Context
false,GET,https://www.youtube.com/watch?v=KlWZ5pKg-PM,Out of Context
false,GET,https://www.youtube.com/watch?v=C03EUbgRLNE,Out of Context
false,GET,https://www.youtube.com/watch?v=ISb60TrNp8U,Out of Context
false,GET,https://www.youtube.com/watch?v=1CJB8BtW0pQ,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=home.php,
false,GET,https://www.youtube.com/watch?v=fJYyfZNNk5A,Out of Context
false,GET,https://www.youtube.com/watch?v=a6_TprVx7LE,Out of Context
false,GET,https://www.youtube.com/watch?v=MpuFW_mkJ3M,Out of Context
false,GET,https://www.youtube.com/watch?v=1lblqC2Favk,Out of Context
false,GET,https://www.youtube.com/watch?v=ICPqz1Al9fk,Out of Context
false,GET,https://www.youtube.com/watch?v=fa5LAfXmwoo,Out of Context
false,GET,https://www.youtube.com/watch?v=pGCBivHNRn8,Out of Context
false,GET,https://www.youtube.com/watch?v=b6IR2KgiOcw,Out of Context
false,GET,https://www.youtube.com/watch?v=H2tKdwMcKnk,Out of Context
false,GET,https://www.youtube.com/watch?v=uSfGeyJKIVA,Out of Context
false,GET,https://www.youtube.com/watch?v=tBXX_GAK7BU,Out of Context
false,GET,https://www.youtube.com/watch?v=K6qwqMt_Ldc,Out of Context
false,GET,https://www.youtube.com/watch?v=KeSUiCr-WGo,Out of Context
false,GET,https://www.youtube.com/watch?v=RVzs8aCnpHw,Out of Context
false,GET,https://www.youtube.com/watch?v=ySzxNgQ6Qpk,Out of Context
false,GET,https://www.youtube.com/watch?v=dId4FS_Gyn4,Out of Context
false,GET,https://www.youtube.com/watch?v=DF22sTpcE6w,Out of Context
false,GET,https://www.youtube.com/watch?v=X47ZkdYnGZI,Out of Context
false,GET,https://www.youtube.com/watch?v=Eqfe_HYX7MU,Out of Context
false,GET,https://www.youtube.com/watch?v=Hz29n-Swx1w,Out of Context
false,GET,https://www.youtube.com/watch?v=TpNa09xn34I,Out of Context
false,GET,https://www.youtube.com/watch?v=ixy7Fr0s9Fk,Out of Context
false,GET,https://www.youtube.com/watch?v=7O391fuNZMk,Out of Context
false,GET,https://www.youtube.com/watch?v=PcXZqUqBJeg,Out of Context
false,GET,https://www.youtube.com/watch?v=lvi_NM1n5vw,Out of Context
false,GET,https://www.youtube.com/watch?v=fXu8KWIrnK4,Out of Context
false,GET,https://www.youtube.com/watch?v=81A_cAxusTM,Out of Context
false,GET,https://www.youtube.com/watch?v=ZSUGfIy1ds8,Out of Context
false,GET,https://www.youtube.com/watch?v=lKX1MIIxFCg,Out of Context
false,GET,https://www.youtube.com/watch?v=DDbwrMrwOFc,Out of Context
false,GET,https://www.youtube.com/watch?v=zUwPhHigi_M,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=./documentation/vulnerabilities.php,Out of Context
false,GET,http://192.168.56.103/beef/hook/beefmagic.js.php%5C,Out of Context
false,GET,http://192.168.56.101/mutillidae/index.php?page=view-someones-blog.php,Out of Context
false,GET,http://localhost/mutillidae/capture-data.php?cookie,Out of Context
false,GET,http://localhost/mutillidae/capture-data.php?html5storage,Out of Context
false,GET,http://localhost/mutillidae/index.php?do=logout%5C,Out of Context
false,GET,http://mutillidae/index.php,Out of Context
false,GET,"http://localhost/mutillidae/config.inc,",Out of Context
false,GET,http://localhost/mutillidae/passwords/accounts.txt,Out of Context
false,GET,http://localhost/xampp,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-hints&page=home.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-security&page=home.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-enforce-ssl&page=home.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/includes/images/bullet_black.png,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-hints&page=login.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/?C=D;O=A,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-security&page=login.php,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?do=toggle-enforce-ssl&page=login.php,Out of Context
false,GET,https://www.youtube.com/watch?v=YoNlia7B5F0,Out of Context
false,GET,https://www.youtube.com/watch?v=yN6hjtNvhMo,Out of Context
false,GET,https://www.youtube.com/watch?v=i0nOTA2NNDY,Out of Context
false,GET,https://www.youtube.com/watch?v=2-U2s0akMqE,Out of Context
false,GET,https://www.youtube.com/watch?v=JlLVhdlqe1Q,Out of Context
false,GET,https://www.youtube.com/watch?v=inD4iQGGjb8,Out of Context
false,GET,https://www.youtube.com/watch?v=IgOLBR9bHhE,Out of Context
false,GET,https://www.youtube.com/watch?v=TO7pmkMh1Tg,Out of Context
false,GET,https://www.youtube.com/watch?v=HMm5GC6bcYs,Out of Context
false,GET,https://www.youtube.com/watch?v=leiGAuCgYY0,Out of Context
false,GET,https://www.youtube.com/watch?v=ot-dSAIEkK8,Out of Context
false,GET,https://www.youtube.com/watch?v=d8liHExs5tc,Out of Context
false,GET,https://www.youtube.com/watch?v=l7WFXv5cXzA,Out of Context
false,GET,https://www.youtube.com/watch?v=qHhceEVLZvg,Out of Context
false,GET,https://www.youtube.com/watch?v=xczzcxL6WY0,Out of Context
false,GET,http://ss64.com/orad/,Out of Context
false,GET,https://www.youtube.com/watch?v=Mv7wpCIAdp4,Out of Context
false,GET,https://www.youtube.com/watch?v=V_CsaO6RkvM,Out of Context
false,GET,https://www.youtube.com/watch?v=fVv39I0oXHE,Out of Context
false,GET,https://www.youtube.com/watch?v=KqoL60jtBWU,Out of Context
false,GET,http://ha.ckers.org/xss.html,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=login.php,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/images/,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/javascript/jQuery/colorbox/jquery.colorbox.js,
false,GET,http://127.0.0.1:1234/icons/text.gif,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=/opt/lampp/htdocs/mutillidae/mutillidae/home.php&popUpNotificationCode=SL1,Out of Context
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=/opt/lampp/htdocs/mutillidae/mutillidae/home.php&popUpNotificationCode=L1H0,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=N;O=D,
false,GET,https://127.0.0.1:1234/mutillidae/mutillidae/index.php?page=/opt/lampp/htdocs/mutillidae/mutillidae/home.php&popUpNotificationCode=SSLE1,Out of Context
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=N;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/ddsmoothmenu/ddsmoothmenu-v.css,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=M;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=D;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/?C=S;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/styles/gritter/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=N;O=D,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=M;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=S;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/?C=D;O=A,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/Thumbs.db,
true,GET,http://127.0.0.1:1234/mutillidae/mutillidae/images/gritter/gritter-light.png,
